Sentence_id,text,label
27551,"And when I went to Israel as a candidate, I didn't take donors.",1
3060,In the Far East I think we need to continue to be uh - strong and uh - I would certainly uh - pursue the uh - normalization of uh - relationships with the People's Republic of China.,0
949,I want to see asymmetrical reductions in conventional forces.,0
23457,The Wall Street Journal said 96 percent of small businesses are not affected at all by my plan.,1
17023,"Governor Carter has embraced the record of the present Congress, dominated by his political party.",1
3158,We now have five nations that have atomic bombs that we know about.,1
11738,"And, you know, we can't be -- we can't allow ourselves to get overextended.",0
17424,"Before I campaigned as a Democrat for a Republican candidate for President, I had already voted for Dwight Eisenhower to be President of the United States.",0
9324,"Governor, we have actually produced more oil --",1
1612,"But more importantly, let the people in our own country realize that we still live in the greatest nation on earth.",0
25235,You must be tough and smart.,0
21493,I also had a program starting last year.,1
25088,"In Lebanon, this President exercised American power, all right, but the management of it was such that our marines were killed, we had to leave in humiliation, the Soviet Union became stronger, terrorists became emboldened.",1
30316,It's also important that we look at the entire global situation.,0
26281,It shouldn't be that way.,0
7314,"No, Bob, regrettably, we have not moved far enough along.",0
15283,"As for offshore oiling, only 2% now is so leased and is producing oil.",1
29965,"Because I settled that lawsuit with no admission of guilt, but that was a lawsuit brought against many real estate firms, and it's just one of those things.",1
3987,"Now, I think that's the right strategy; I think that's the right policy.",0
30254,"But they should be paying us, because we are providing tremendous service and we're losing a fortune.",1
20090,"President Clinton ran for governor in 1990 and said he's going to fill out his term, but he didn't.",1
25504,"And the promise of the revolution was democracy, human rights, free labor unions, free press.",1
32271,Look at that horrible -- these are radical Islamic terrorists.,1
24069,It finally gets to 50 cents at the end of the 5th year.,1
26954,"But what's been happening over the last couple of years is, as we've watched this tumult in the Middle East, this rising tide of chaos occur, you see Al Qaida rushing in, you see other jihadist groups rushing in.",1
947,We've achieved an arms control agreement that our critics thought was never possible and I want to build on it.,1
19841,"He voted against student loans; he voted against my improved student loan plan; he voted against the National Service bill, against the HeadStart bill; he voted against our efforts in safe and drug-free schools.",1
14963,In California - I'm surprised Governor Reagan brought this up - he had the three largest tax increases in the history of that state under his administration.,1
19415,Even though I have consistently opposed the legalization of drugs all my public life and worked hard against them.,1
23011,But you heard the president just say to you that we've added money.,1
21423,And everybody says they take responsibility.,0
13307,We can't have any test of race.,0
13267,The reason Indochina was preserved was the result of the Geneva Conference which Indochina.,1
32168,"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.",1
26616,So we need to preserve the system.,0
6528,This really underscores the problem with the American health-care system.,0
18655,"That's the enemy that is now in 60 countries, with stronger recruits.",1
27681,It's important for the success of Afghanistan.,0
1710,"Well, let me talk specifically about what I think we need to do.",0
14334,"Well, where are the papers?",0
15521,"He, unlike my opponent, is an expert in national defense; helped amend the INF treaty so we got a good, sound treaty, when these people over here were talking about a freeze.",1
23274,The president broke the pay-as-you-go rule.,1
21613,There's going to be a new Congress because the old one -- I don't want to get this man made at me -- but there was a post office scandal and a bank scandal.,1
3812,"And thanks to this great general, David Petraeus, and the troops who serve under him, they have succeeded.",0
8664,"Let me tell you that I, first of all, oppose an election year tax cut, whether it is the 10% across-the-board tax cut promised to the taxpayers by my opponent in this debate tonight, or whether it is the $27.5 billion tax cut promised on the 20th of August by President Carter.",1
13895,The Natl Science Foundation did a study which said it would be difficult for us to reach fuel efficiency standards in excess of 37 miles per gallon by the year 2000.,1
27214,"So, we have to make decisions based upon uncertainty, and that means a strong military.",0
32963,"I want to appoint Supreme Court justices who understand the way the world really works, who have real-life experience, who have not just been in a big law firm and maybe clerked for a judge and then gotten on the bench, but, you know, maybe they tried some more cases, they actually understand what people are up against.",0
21564,I'm just as sick as you are by having to wake up and figure out how to defend myself every day.,0
9450,Middle-income people are going to get a tax break.,1
16741,"These kinds of things uh - ought to be done, uh they ought to be encouraged and supported, and even required uh by the government, yes.",0
15517,"He had two terms in the Senate, serving his second term.",1
27466,His words amount to genocide incitation.,0
7893,"I submit to you that as you look at his programs, his program for example with regard to the Federal Reserve and uh - free money or loose money uh - high - low interest rates, his program in the economic field generally are the programs that were adopted and tried during the Truman Administration.",1
10499,Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.,1
27301,First time one state had been number one in all four measures.,1
3430,How's it going to affect my house?,0
14068,"We hammerlock the American companies -- American Airlines, Delta -- the last few great we have, because we're trying to do this deal with these 2 European companies.",1
19684,"Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.",1
29709,And we need law and order.,0
11047,"So one of the difficulties with Iraq is that it has put an enormous strain, first of all, on our troops, obviously, and they have performed heroically and honorably and we owe them an extraordinary debt of gratitude.",0
13382,And I would also point out that Senator Kennedy left out a part of the cost of that program - a twenty-five percent rise in food prices that the people would have to pay.,1
29023,I would like to tell you something about me.,0
34395,"It's -- the premiums are going up 60 percent, 70 percent, 80 percent.",1
28550,"That's why I'm for instant background checks at gun shows, I'm for trigger locks, I think that makes sense.",0
8431,"But, as Senator Kennedy said in January of this year in this same press conference, the way that you get higher salaries for teachers is to support school construction, which means that all of the local school districts in the various states then have money which is freed to raise the standards for teachers' salaries.",1
12143,It may come as a shock for somebody who has been in Washington for so long.,0
11219,"He has gradually repressed most of the liberties that we would expect for nations to observe, and he has exhibited most aggressive behavior, obviously, in Georgia.",0
23454,"But what you can do is create a fair playing field, and that's what I'm talking about.",0
27601,"And the last conversation she had with her father was him calling from the twin towers, saying ""Peyton (ph), I love you and I will always watch over you.""",0
14434,"Yes, we had grain credits for Iraq, and there isn't any evidence that those grain credits were diverted into weaponry -- none, none whatsoever.",1
8028,But I do not believe that that line in case of war should be drawn on those islands but instead on the island of Formosa.,0
15576,"And what I'm concerned about is that if we continue with the policies that Mr. Bush is talking about here this evening, the flexible freeze somebody described it the other day as a kind of economic slurpee he wants to spend billions on virtually every weapons system around.",0
21035,"His targeted tax cut is so detailed, so much fine print that it is going to require numerous IRS agents.",0
27978,The president's path will mean continuing declining in take-home pay.,1
22623,"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.",1
32306,"First of all, Captain Khan is an American hero, and if I were president at that time, he would be alive today, because unlike her, who voted for the war without knowing what she was doing, I would not have had our people in Iraq.",1
25804,We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,1
24637,And we could be moving out to the human population a whole lot faster than we are on some of these new drugs.,0
5712,He voted for the energy bill that was full of goodies for the oil companies that I opposed.,1
34248,"And everyone thought he was gone two years ago, three years ago.",0
8140,He has about uh - four times as much chance that he'll be out of work in his life as the white baby.,1
13218,"Mr. Nixon would add a guarantee to islands five miles off the coast of the re- Republic of China when he's never really protested the Communists seizing Cuba, ninety miles off the coast of the United States.",1
11159,"This is the person who, after we had -- we hadn't even finished Afghanistan, where he said, ""Next up, Baghdad.""",1
24156,We've given away whole industries.,1
1187,"I don't mean to be critical of uh - Senator Mondale, but uh - I was uh - very, very surprised when I read that uh - Senator Mondale made a very derogatory, very personal comment about General Brown uh - after the news story that uh - broke about General Brown.",0
9176,It also means we're helping them and small businesses to export all around the world to new markets.,1
22017,You've got some pretty strong-willed guys up there that argue with you.,0
21249,"For those of you making up your mind, I would be honored to have your support.",0
16968,"This was an effort that was made by the attorney general and myself, working with the Congress.",1
1968,"When I walked into the Oval Office, I had more than a trillion-dollar deficit greeting me.",1
6708,I have supported or voted for tax cuts over 600 times.,1
14453,We also want to say that insofar as is humanly possible the banking industry itself should pay for the cost of any bank failures; the taxpayers should not.,0
13334,"Because in this critical year - period of the sixties we've got to move forward, all Americans must move forward together, and we have to get the greatest cooperation possible between labor and management.",0
2904,Nobody has that except a president who has served a long time or a secretary of state.,0
17288,This nation is the most religious nation on Earth -- more people go to church and synagogues than any other nation on Earth -- and it's because we kept the politicians and the state out of the personal exercise of our faith.,1
509,"We have a great many people, hundreds of thousands of people living on public assistance in this country.",1
32776,So I think that could help.,0
3766,"If we're lucky and we do it right, that could potentially happen but in the short term there's an outlay and we may not see that money for a while.",0
3566,"Senator McCain is proposing -- and this is a fundamental difference between us -- $300 billion in tax cuts to some of the wealthiest corporations and individuals in the country, $300 billion.",1
7198,The president reneged on his promise to fund No Child Left Behind.,1
30101,"They need to have close working cooperation with law enforcement in these communities, not be alienated and pushed away as some of Donald's rhetoric, unfortunately, has led to.",0
3939,And we are seeing a major offensive taking place -- Al Qaida and Taliban crossing the border and attacking our troops in a brazen fashion.,1
15099,"First of all, I would be fearful that I might say something that was presently under way or in negotiations, and thus expose it and endanger the hostages, and sometimes, I think some of my ideas might require quiet diplomacy where you don't say in advance, or say to anyone, what it is you're thinking of doing.",0
28063,We're one of the first states that said you can sue an HMO for denying you proper coverage.,1
7780,"And therefore we passed an authorization - not an aid bill - which was the first time, really, since the Inter-American Bank which was founded a year ago was developed, that we really have looked at the needs of Latin America; that we have associated ourselves with those people.",1
6743,"You know, Congress passed a law called DOMA, the Defense of Marriage Act.",1
21103,My plan is Social Security plus.,0
3215,"But because Arab nations and the Israelis trust the United States, we were able to take the lead in the Sinai II Agreement.",1
14362,For most of my time as governor a woman was my chief of staff.,1
8347,Sometimes my advice has been taken.,0
7825,It also exists among minority groups.,1
29564,"Or maybe he doesn't want the American people, all of you watching tonight, to know that he's paid nothing in federal taxes, because the only years that anybody's ever seen were a couple of years when he had to turn them over to state authorities when he was trying to get a casino license, and they showed he didn't pay any federal income tax.",1
17232,"So, if he'd had his way, there wouldn't have been any housing project there at all.",0
26025,Now last week I guess it was Donna Shalala said well we'll cut Medicare a hundred billion and appoint a commission.,1
23546,To destroy life to save life is -- it's one of the real ethical dilemmas that we face.,0
14874,"I think, habitually, Governor Reagan has advocated the injection of military forces into troubled areas, when I and my predecessors - both Democrats and Republicans - have advocated resolving those troubles in those difficult areas of the world peacefully, diplomatically, and through negotiation.",0
23386,The quality of the air is cleaner since I've been the president of the United States.,1
3704,Senator Obama has the most liberal voting record in the United States Senate.,1
15724,"I think you know because you've covered these issues, that there's no way that we can build all of the weapons the Vice President says he wants to build within the defense budget.",1
18439,"Now, he misled the American people in his speech when he said we will plan carefully.",1
16762,Our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh - be made available.,1
27038,"And so what I've done throughout my presidency and will continue to do is, number one, make sure that these countries are supporting our counterterrorism efforts.",0
28371,"And therefore, wealthy people are going to get it.",0
12778,"And that they are bad, and we ought to do something about them, and we ought to support housing legislation which this Administration has opposed.",0
26920,"We're going to have to put in place a very comprehensive and robust strategy to help the -- the world of Islam and other parts of the world, reject this radical violent extremism, which is -- it's certainly not on the run.",0
17097,"In the last 21 months, more than 6 million people have gotten jobs -- there have been created new jobs for those people to where there are now 105 million civilians working, where there were only 99 million before; 107, if you count the military.",1
2381,"I just don't know how the president could have come into office, facing 23 million people out of work, rising unemployment, an economic crisis at the -- at the kitchen table, and spend his energy and passion for two years fighting for Obamacare instead of fighting for jobs for the American people.",1
13830,I think the General Motors thing is very relevant.,0
7146,And we had an initiative that we were working on to raise women's pay.,1
24408,It is America that's in the lead in helping with humanitarian relief for Somalia.,1
21811,"Number one, we spend at least $60 billion a year on insurance, administrative cost, bureaucracy, and government regulation that wouldn't be spent in any other nation.",1
29741,It was taken away from her.,1
21699,I also think we should have frankly restrictions on assault weapons whose only purpose is to kill.,0
17327,But do we want a constitutional amendment adopted of the kind proposed by the President that gets the local politicians into the business of selecting prayers that our children must either recite in school or be embarrassed and asked to excuse themselves?,0
24075,"I know it's not popular, and I understand the nature of your question.",0
3287,"He was furious because he told me that it was the action of me, President Ford, that saved the lives of the crew of the Mayaguez.",1
2253,Let's get back to Medicare.,0
29671,"Under budget, ahead of schedule, saved tremendous money.",1
24700,"A lot of folks on Medicare are out there every day making the choice between food and medicine; not poor enough for Medicare-Medicaid, not wealthy enough to buy their medicine.",1
14421,Several government departments -- several -- had information that he was converting our aid to military purposes and trying to develop weapons of mass destruction.,1
914,"I mean, there are enormous opportunities out there to expand markets and to build a strong future for our farmers.",0
4100,"Here is Ahmadinenene (ph), Ahmadinejad, who is, Ahmadinejad, who is now in New York, talking about the extermination of the State of Israel, of wiping Israel off the map, and we're going to sit down, without precondition, across the table, to legitimize and give a propaganda platform to a person that is espousing the extermination of the state of Israel, and therefore then giving them more credence in the world arena and therefore saying, they've probably been doing the right thing, because you will sit down across the table from them and that will legitimize their illegal behavior.",1
3650,"It had all kinds of breaks for the oil companies, I mean, billions of dollars worth.",1
28968,You were promised a middle-class tax cut in 1992.,1
32367,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.",1
33378,But Hillary Clinton wanted the wall.,1
31940,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms.",1
33059,But the Middle East still controls a lot of the prices.,1
7661,"So, under the circumstances, what do we do?",0
18179,"The president -- 95 percent of the containers that come into the ports, right here in Florida, are not inspected.",1
32721,Let me tell you something.,0
8766,And that additional 15 million barrels is going to cause scarcity.,0
2364,"A woman came to me and she said, look, I can't afford insurance for myself or my son.",0
11488,I'm going to stand by Israel.,0
33103,"Well, I consider her statement about my children to be a very nice compliment.",0
19984,When they raise your taxes nobody runs around asking people where are you going to get the extra money.,0
8827,"The initial cost is about $54 billion, and then when you add in the additional costs - not only the construction of the system, the missiles and the personnel, and so on - when you add in the additional costs over the lifecycle of that system, over $100 billion.",1
7167,Many inner-city kids just move through.,1
24071,"Again, see, I didn't create this problem.",1
1671,"I think it's important for us to develop new sources of energy here in America, that we change our tax code to make sure that we're helping small businesses and companies that are investing here in the United States, that we take some of the money that we're saving as we wind down two wars to rebuild America and that we reduce our deficit in a balanced way that allows us to make these critical investments.",0
12973,We can no longer afford to be second best.,0
1456,We've got seven and a half million people out of jobs.,1
25698,"But in any event, I understand the problems.",0
13282,I merely say that the United States should meet its commitments to Que- to uh - Formosa and the Pescadores.,0
18146,"And we got weapons of mass destruction crossing the border every single day, and they're blowing people up.",1
27666,It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,1
9268,"And the president's right in terms of the additional oil production, but none of it came on federal land.",1
8955,"We deliberately took figures that we, ourselves, believed were too conservative.",0
33627,They have to pay up.,0
26173,"Rudy Giuliani, Mayor of New York, brought crime down 25 percent just in New York City.",1
29558,We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,1
26537,We'd have that trouble all over America.,0
909,But I also believe we need an agricultural policy which doesn't cost us 15 to 20 to 25 billion dollars a year that it's been costing us over the course of the past three or four years under this administration.,1
20156,"Thank you, Jim; thank you, Mr. President; thank everyone for watching and listening.",0
1424,"But every economist - liberal, conservative that I'm familiar with - recognizes that in the fourth quarter of this year and in the fifth quar- uh - the first quarter of next year that we'll have an increase in real GNP.",0
19190,They're working harder and higher and harder paying more taxes.,1
19311,"Under the new bill, if I had signed it, a person like that could never have had any recovery.",1
4015,So I have a record.,0
6552,It's called bait and switch.,0
8445,I don't want the federal government paying teachers' salaries directly.,0
21896,"The point I want to make to you is, a bipartisan commission reviewed my plan and the Bush plan and there were as many Republicans as Democratic health care experts on it.",1
2317,You had people who were borrowing money to buy a house that they couldn't afford.,0
9248,That's why we doubled fuel efficiency standards on cars.,1
23779,"And abroad, we're at war.",0
33799,It's a $1 million loan.,1
30224,"He said, you know, if they taunted our sailors, I'd blow them out of the water and start another war.",1
21902,That's what the election was about.,0
9971,Let me give you some advice.,0
32975,"And I regret deeply that the Senate has not done its job and they have not permitted a vote on the person that President Obama, a highly qualified person, they've not given him a vote to be able to be have the full complement of nine Supreme Court justices.",1
19115,It's a great honor for me to be here standing here as the Republican nominee.,0
27581,"I look around the world and I don't feel that you see North Korea, continuing to export their nuclear technology, Russia said they're not going to follow Nunn-Lugar any more.",1
16799,"We've got the highest inflation we've had in twenty-five years right now, except under this administration, and that was fifty years ago.",1
1384,"Civil rights - uh has been confirmed by the Burger Court, hasn't been uh - reversed, and I don't think there's any inclination to reverse those basic decisions.",1
21159,"And so I don't know the man well, but I've been disappointed about how he and his administration have conducted the fundraising affairs.",0
18815,We're the leading donor in the world to help the suffering people there.,1
33044,"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies.",1
13340,I have suggested that the president should be given other weapons to protect the national interest in case of national emergency strikes beyond the injunction provision of the Taft-Hartley Act.,1
19774,And I think I know what he meant by that.,0
25881,We're down to 336 ships.,1
26034,"Not in an election year, sir.",0
14449,"Many people predicted what happened, and it was a disaster.",0
25128,But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,1
14924,"When Mr. Carter became President, inflation was 4.8%, as you said.",1
13194,The Senate was right because they knew the lesson of history.,0
11135,... just a quick follow-up on this.,0
32778,"The Kurds have been our best partners in Syria, as well as Iraq.",1
26941,But the key that we're going to have to pursue is a -- is a pathway to get the Muslim world to be able to reject extremism on its own.,0
33079,And that's exactly what I have proposed.,1
2526,Anybody can have deductions up to that amount.,0
20219,"And I mean investing in education, health care, the environment, and middle-class tax cuts and retirement security.",0
32547,"But I will tell you that, number one, I pay tremendous numbers of taxes.",1
2380,And three-quarters of them said it makes us less likely to hire people.,1
8589,But it compels nobody to have insurance who does not want it.,0
19512,The integration of Central and Eastern European democracies into a new partnership with NATO.,1
26209,You got a 265 billion dollar tax increase.,1
26972,Then you said we should.,0
16534,"And also, I'm going to institute zero-based budgeting which I used four years in Georgia, which uh - assesses every program every year, and eliminates those programs that are obsolete or obsolescent.",1
20036,But apparently his position hasn't changed.,0
1820,"And number three, I will not under any circumstances raise taxes on middle-income families.",0
29710,"If we don't have it, we're not going to have a country.",0
31996,"He had to pay an $850,000 fine to one of the women.",1
29275,So I will tell you this.,0
16289,"That wouldn't have stopped if we hadn't been willing wouldn't have even started, the Soviets coming out, if we hadn't even been willing to support the freedom fighters there.",0
13764,I have had it in every single proposal I've sent to the Congress.,1
596,And he just lifted martial law.,1
21303,That's right at the top of my agenda.,0
13767,I've been speaking out since day 1.,0
14383,They investigated every single one of my children.,1
32879,Because we talked about what we wanted to do.,0
25389,I would not let the Soviet Union get their hands on it at all.,0
24095,"The problem I have with the Perot prescription is that almost all economists who've looked at it say that if you cut the deficit this much this quick it will increase unemployment, it will slow down the economy.",1
23694,Our recession was one of the shallowest in modern history.,1
24716,I just don't believe we ought to do that.,0
33352,I think that is an idea that is not in keeping with who we are as a nation.,0
6505,It's kind of one of those exaggerations.,0
15443,"I'm sorry that we couldn't persuade the bringing in of the third candidate, so that he could have been seen also in these debates.",0
27652,"You know, I was having lunch with some -- a veteran in Minnesota who had been a medic dealing with the most extreme circumstances.",0
671,The Reagan-Bush administration was right.,0
23569,I would pick somebody who would not allow their personal opinion to get in the way of the law.,0
26427,"Because we've had tough aggressive trade policies, and because we've got interest rates down.",1
7607,"I hope some day it will rise; but I don't think it will rise if we continue the same policies toward Cuba that we did in recent years, and in fact towards all of Latin America - when we've almost ignored the needs of Latin America; we've beamed not a single Voice of America program in Spanish to all of Latin America in the last eight years, except for the three months of the Hungarian uh - revolution.",1
7808,"And we can't do it unless we do have adequate funds for, for example, information which has been cut by the Congress, adequate funds for technical assistance.",0
1041,I know I'm ready for it.,0
20157,"I want to address my remarks to the young people of America, because they're the ones that are going to spend most of their life in the 21st Century.",0
8884,It will come from the pockets of the people.,0
22922,We're not going to go alone like this president did.,1
17602,"All of those are legally deductions, deductible in computing your tax, and it was a 1-year thing with him.",1
1380,"And from those five, I always chose the first one or second one.",0
1655,I want to thank Governor Romney and the University of Denver for your hospitality.,0
8236,"It will cost a minimum of four billion dollars a year more, a maximum of four and nine-tenths billion dollar a year more than we're presently spending.",1
1852,Donald Trump is a small business.,0
10497,"I like Meg Whitman, she knows what it's like to be out there in the marketplace.",0
19283,"Now that the President gets millions of dollars from the trial lawyers, he probably doesn't like this provision.",1
26365,Employers of under 50 are exempted.,1
10137,"We, of course, don't want to have automatic weapons, and that's already illegal in this country to have automatic weapons.",0
19786,I think this election has to be geared toward the future.,0
30436,"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.",1
11684,"Now, both of us are kind of, I guess, stating the other's position in a maximalist extreme way, but I think there is a difference here.",0
22124,And only the US could do this.,0
19002,And I don't hold it against him that he said grave threat.,0
6040,"Well, let me just said that that this is -- he -- Senator Obama doesn't want a free trade agreement with our best ally in the region but wants to sit down across the table without precondition to -- with Hugo Chavez, the guy who has been helping FARC, the terrorist organization.",1
4306,"I have a long record on that, on a long series of reforms.",1
14419,"In 1988 when the war between Iraq and Iran ended, we knew Saddam Hussein was a tyrant, we had dealt with him because he was against Iran -- the enemy of my enemy maybe is my friend.",1
1019,I believe we can meet the problems within the cities of this country and still uh - give a tax reduction.,0
16868,My average in two years is twenty-six.,1
23408,"You get more money, you keep more of your taxes by going abroad.",1
8699,Whereas I have proposed we ought to take.,0
16603,Medicaid's in one agency; Medicare is in a different one.,0
16007,It always works that way.,0
34353,And there is no evidence whatsoever that that will slow down or diminish our growth.,1
17708,"There is a connection between interest rates and inflation, but I would call to your attention that in 1981 while we were operating still on the Carter-Mondale budget that we inherited -- that the interest rates came down from 211/2, down toward the 12 or 13 figure.",1
11141,It'd be fine with me.,0
2095,"Actually, this $2.8 billion goes largely to small companies, to drilling operators and so forth.",1
27345,"But the military -- let's get back to the military, though.",0
32326,"I believe in having other people pay for them, as an example, the Gulf states, who are not carrying their weight, but they have nothing but money, and take care of people.",0
25829,There are things we can do like the Kassebaum bill.,0
15531,I made a good selection.,0
26620,"so I think we will wait, see what they present, take a look at it.",0
24521,"We've got chemical warfare being conducted against our children on the streets in this country all day every day, and we don't have the will to stamp it out.",0
25110,"But the first -- pardon me -- the first time we went in, we went in at their request because the war was going on right in Beirut between Israel and the PLO terrorists.",1
30431,And I don't deserve that.,0
24080,We have spent $4 trillion worth.,1
16677,We estimate that those programs would add a hundred billion dollars minimum and probably two hundred billion dollars - uhh maximum each year to the federal budget.,1
27172,And that begins with a strong economy here at home.,0
33641,Our jobs are being sucked out of our economy.,1
4334,And we -- we are spending billions of dollars on missile defense.,1
10155,"Which was a program under this administration, and how it worked exactly I think we don't know precisely, where thousands of automatic, and AK-47 type weapons were -- were given to people that ultimately gave them to -- to drug lords.",1
3580,"But the point is that -- you see, I hear this all the time.",0
13372,Senator Kennedy has indicated on several occasions in this program tonight that I have been misstating his record and his figures.,0
33644,Our jobs have fled to Mexico and other places.,1
2340,Let me mention another regulation in Dodd-Frank.,0
10291,The answer is very straightforward.,0
7779,meeting a condemnation of Russian infiltration of Cuba.,0
31976,"It was locker room talk, as I told you.",0
3550,"You know, we spent $3 million to study the DNA of bears in Montana.",1
32268,"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.",0
11153,"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should.",1
19789,"You know, the President reminds me sometimes of my brother Kenny, who is no longer alive.",0
6827,Health-care costs are on the rise because the consumers are not involved in the decision-making process.,1
1009,"I believe that the American people, if given the leadership that I would expect to give, would be willing to give this thrust to preserve the peace and the necessary restraint at home to hold the lid on spending so that we could, I think, have a long overdue and totally justified tax decrease for the middle-income people.",0
9753,"But four years ago, I told the American people and I told you I would cut taxes for middle class families.",1
12905,He says that he voted for the resolution.,1
25691,But I hope tonight you will get a better feel of who Bob Dole is and what he's all about.,0
23782,The 9/11 Commission put out a report that said America is safer but not yet safe.,1
16203,"I'm also against the pipeline embargo, which you folks attempted to impose.",1
17535,I opposed the grain embargo in my administration.,1
907,"Well, I think we have to go to work on the problem of Third World debt and we've got to assist those Third World countries in dealing with this massive debt which they currently-which they have incurred and which is burdening them and which if we don't do something about it and assist them along with other nations around the world, we'll destroy their economies, destroy their future.",0
16493,"Now this tax bill - that hasn't reached the White House yet, but is expected in a day or two - it's about fifteen hundred pages.",1
33937,These are people that kill women and treat women horribly.,1
21022,"I'm totally opposed to diverting one out of every six dollars out of the Social Security trust fund, as the Governor has proposed, into the stock market.",1
5497,Let me just talk to you about one of the short-term fixes.,0
11941,But I think marriage is a sacred institution.,0
6086,"Now, Joe, Senator Obama's plan, if you're a small business and you are able -- and your -- the guy that sells to you will not have his capital gains tax increase, which Senator Obama wants, if you're out there, my friend, and you've got employees, and you've got kids, if you don't get -- adopt the health care plan that Senator Obama mandates, he's going to fine you.",1
13926,"We haven't got 12 days, folks.",0
14400,"Then at the end of the war, when they had to go testify about it, their stories are a total disconnect from what they said in August, September and October.",1
16496,"On the other hand, uh when you have a bill of that magnitude, with - tho- those many provisions, a president has to sit and decide if there's more good than bad.",0
21629,Mr. Perot wants to do the same thing.,1
28822,"I know the governor is against it, and I know that I'm for it.",0
19275,"First of all, it's a balanced budget amendment to the Constitution which President Clinton defeated.",1
12950,"If I lose this election, I will continue in the Senate to try to build a stronger country.",0
15961,"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans.",1
6008,"He said, we will look at offshore drilling.",1
3028,Iran is bordered very extensively by the Soviet Union.,1
13715,"We're low spending, low tax burden.",1
7308,"If Tom DeLay or someone in the House said to me, ""Sorry, we don't have the votes,"" I'd have said, ""Then we're going to have a fight. """,0
26176,"This year the Republican Congress, as far as student loans went from 24 billion to 36 billion over the next six years.",1
19166,We've done a lot to give the people more powers to make their own decisions over their own lives.,1
9491,"Not only that, he said, ""I think that's what grows the economy.""",1
1522,"So you cannot compare unemployment, as you sought to, uh - with the present time with the 1950s, because the then administration had people in the military - they were at war, they were fighting overseas, and this administration has reduced the size of the military by a million four hundred thousand.",1
2522,I want to bring down the tax burden on middle-income families.,0
21443,"As you all know, I've been buying 30-minute segments to talk about issues.",0
13890,Let's just talk about the CAFE standards -- that's the fuel efficiency standards.,0
16620,And we shifted people out of administrative jobs into the field to deliver better services.,1
6189,But I certainly would not impose any litmus test.,0
5710,Senator Obama talks about the budgets I voted for.,1
8282,In regard to uh - price stability uh - I'm not aware that that committee did produce recommendations that ever were certainly before the Congress from the point of view of legislation in regard to controlling prices.,1
29536,"I will release my tax returns -- against my lawyer's wishes -- when she releases her 33,000 e-mails that have been deleted.",1
25092,And our enemies are strengthened from all of this.,0
1882,"The National Federation of Independent Businesses has said that will cost 700,000 jobs.",1
12236,They're moving very rapidly because they know that it is a fast-growing world market.,0
8283,"In regard to the exchange of students and labor unions, I am chairman of the subcommittee on Africa and I think that one of the most unfortunate phases of our policy towards that country was the very minute number of exchanges that we had.",1
10125,But I also share your belief that weapons that were designed for soldiers in war theaters don't belong on our streets.,0
15356,"The most important crucial difference in this election campaign, in my judgment, is the approach to the control of nuclear weaponry and the inclination to control or not to control the spread of atomic weapons to other nations who don't presently have it, particularly terrorist nations.",0
9249,"That means that in the middle of the next decade, any car you buy, you're going to end up going twice as far on a gallon of gas.",1
3652,"John, you want to give oil companies another $4 billion.",1
28683,"Laura and I are proud parents of teenage girls, twin daughters, and I know what you're saying.",0
14637,Why I'll win is I think I have the best plan of the 3 of us up here to do something about it.,0
12248,"And I'll tell you this, I will fight for a clean environment in ways that strengthen our economy.",0
19865,It would have eliminated the AmeriCorps plan and it would have cut back on student loans and scholarships.,1
17403,"I think that we've had something to do with that, just as we have with the drug problem nationwide.",0
8470,We wanted to tie it to Social Security.,1
15981,"And I think where I differ with the Governor of Massachusetts, because I am optimistic.",0
1765,"Mr. President, all of the increase in natural gas and oil has happened on private land, not on government land.",1
359,"The problem, Mr. Bush, is that you've cut back by 90 percent on our commitment to affordable housing for families of low and moderate income.",1
1601,There are no magic answers to do it.,0
27062,"And so everything we're doing, we're doing in consultation with our partners in the region, including Israel which obviously has a huge interest in seeing what happens in Syria; coordinating with Turkey and other countries in the region that have a great interest in this.",1
